Indicator ID,Indicator name,Country,Region,Ocean,Resp,Type,Year,Score
2,Distant water vessels under several RFMOs,Palau,Oceania,Western Pacific,Flag,Vulnerability,2023,
2,Distant water vessels under several RFMOs,Panama,Caribbean & Central America,Eastern Pacific and West Atlantic,Flag,Vulnerability,2023,5
2,Distant water vessels under several RFMOs,Papua New Guinea,Oceania,Western Pacific,Flag,Vulnerability,2023,1
2,Distant water vessels under several RFMOs,Peru,South America,Eastern Pacific,Flag,Vulnerability,2023,2
2,Distant water vessels under several RFMOs,Philippines,Asia,Western Pacific,Flag,Vulnerability,2023,1
2,Distant water vessels under several RFMOs,Poland,Europe,East Atlantic,Flag,Vulnerability,2023,4
2,Distant water vessels under several RFMOs,Portugal,Europe,East Atlantic,Flag,Vulnerability,2023,5
2,Distant water vessels under several RFMOs,Qatar,Middle East,West Indian Ocean,Flag,Vulnerability,2023,
2,Distant water vessels under several RFMOs,Romania,Europe,Mediterranean & Black Sea,Flag,Vulnerability,2023,1
2,Distant water vessels under several RFMOs,Russia,Europe,East Atlantic and Western Pacific,Flag,Vulnerability,2023,5
2,Distant water vessels under several RFMOs,Saint Kitts & Nevis,Caribbean & Central America,West Atlantic,Flag,Vulnerability,2023,
2,Distant water vessels under several RFMOs,Saint Lucia,Caribbean & Central America,West Atlantic,Flag,Vulnerability,2023,
2,Distant water vessels under several RFMOs,Saint Vincent & the Grenadines,Caribbean & Central America,West Atlantic,Flag,Vulnerability,2023,
2,Distant water vessels under several RFMOs,Samoa,Oceania,Western Pacific,Flag,Vulnerability,2023,
2,Distant water vessels under several RFMOs,Sao Tome & Principe,Africa,East Atlantic,Flag,Vulnerability,2023,
2,Distant water vessels under several RFMOs,Saudi Arabia,Middle East,West Indian Ocean,Flag,Vulnerability,2023,
2,Distant water vessels under several RFMOs,Senegal,Africa,East Atlantic,Flag,Vulnerability,2023,1
2,Distant water vessels under several RFMOs,Seychelles,Africa,West Indian Ocean,Flag,Vulnerability,2023,1
2,Distant water vessels under several RFMOs,Sierra Leone,Africa,East Atlantic,Flag,Vulnerability,2023,
2,Distant water vessels under several RFMOs,Singapore,Asia,Western Pacific,Flag,Vulnerability,2023,3
2,Distant water vessels under several RFMOs,Slovenia,Europe,Mediterranean & Black Sea,Flag,Vulnerability,2023,1
2,Distant water vessels under several RFMOs,Solomon Isl.,Oceania,Western Pacific,Flag,Vulnerability,2023,1
2,Distant water vessels under several RFMOs,Somalia,Africa,West Indian Ocean,Flag,Vulnerability,2023,
2,Distant water vessels under several RFMOs,South Africa,Africa,West Indian Ocean and East Atlantic,Flag,Vulnerability,2023,4
2,Distant water vessels under several RFMOs,Spain,Europe,East Atlantic and Mediterranean,Flag,Vulnerability,2023,5
2,Distant water vessels under several RFMOs,Sri Lanka,Asia,East Indian Ocean,Flag,Vulnerability,2023,1
2,Distant water vessels under several RFMOs,Sudan,Africa,West Indian Ocean,Flag,Vulnerability,2023,
2,Distant water vessels under several RFMOs,Suriname,South America,West Atlantic,Flag,Vulnerability,2023,1
2,Distant water vessels under several RFMOs,Sweden,Europe,East Atlantic,Flag,Vulnerability,2023,1
2,Distant water vessels under several RFMOs,Syria,Middle East,Mediterranean & Black Sea,Flag,Vulnerability,2023,1
2,Distant water vessels under several RFMOs,Taiwan,Asia,Western Pacific,Flag,Vulnerability,2023,5
2,Distant water vessels under several RFMOs,Tanzania,Africa,West Indian Ocean,Flag,Vulnerability,2023,1
2,Distant water vessels under several RFMOs,Thailand,Asia,East Indian Ocean and Western Pacific,Flag,Vulnerability,2023,3
2,Distant water vessels under several RFMOs,Timor-Leste,Asia,East Indian Ocean,Flag,Vulnerability,2023,
2,Distant water vessels under several RFMOs,Togo,Africa,East Atlantic,Flag,Vulnerability,2023,
2,Distant water vessels under several RFMOs,Tonga,Oceania,Western Pacific,Flag,Vulnerability,2023,1
2,Distant water vessels under several RFMOs,Trinidad & Tobago,Caribbean & Central America,West Atlantic,Flag,Vulnerability,2023,1
2,Distant water vessels under several RFMOs,Tunisia,Africa,Mediterranean & Black Sea,Flag,Vulnerability,2023,2
2,Distant water vessels under several RFMOs,Turkey,Middle East,Mediterranean & Black Sea,Flag,Vulnerability,2023,2
2,Distant water vessels under several RFMOs,Tuvalu,Oceania,Western Pacific,Flag,Vulnerability,2023,1
2,Distant water vessels under several RFMOs,Ukraine,Europe,Mediterranean & Black Sea,Flag,Vulnerability,2023,2
2,Distant water vessels under several RFMOs,United Arab Emirates,Middle East,West Indian Ocean,Flag,Vulnerability,2023,
2,Distant water vessels under several RFMOs,United Kingdom,Europe,East Atlantic,Flag,Vulnerability,2023,3
2,Distant water vessels under several RFMOs,Uruguay,South America,West Atlantic,Flag,Vulnerability,2023,
2,Distant water vessels under several RFMOs,USA,North America,Eastern Pacific and West Atlantic,Flag,Vulnerability,2023,4
2,Distant water vessels under several RFMOs,Vanuatu,Oceania,Western Pacific,Flag,Vulnerability,2023,5
2,Distant water vessels under several RFMOs,Venezuela,South America,West Atlantic,Flag,Vulnerability,2023,2
2,Distant water vessels under several RFMOs,Vietnam,Asia,Western Pacific,Flag,Vulnerability,2023,
2,Distant water vessels under several RFMOs,Yemen,Middle East,West Indian Ocean,Flag,Vulnerability,2023,
3,Vessels on IUU lists,Albania,Europe,Mediterranean & Black Sea,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Algeria,Africa,Mediterranean & Black Sea,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Angola,Africa,East Atlantic,Flag,Prevalence,2023,3
3,Vessels on IUU lists,Antigua & Barbuda,Caribbean & Central America,West Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Argentina,South America,West Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Australia,Oceania,East Indian Ocean and Western Pacific,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Bahamas,Caribbean & Central America,West Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Bahrain,Middle East,West Indian Ocean,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Bangladesh,Asia,East Indian Ocean,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Barbados,Caribbean & Central America,West Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Belgium,Europe,East Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Belize,Caribbean & Central America,West Atlantic,Flag,Prevalence,2023,5
3,Vessels on IUU lists,Benin,Africa,East Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Bosnia & Herzegovina,Europe,Mediterranean & Black Sea,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Brazil,South America,West Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Brunei Darussalam,Asia,Western Pacific,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Bulgaria,Europe,Mediterranean & Black Sea,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Cambodia,Asia,Western Pacific,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Cameroon,Africa,East Atlantic,Flag,Prevalence,2023,2
3,Vessels on IUU lists,Canada,North America,Eastern Pacific and West Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Cape Verde,Africa,East Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Chile,South America,Eastern Pacific,Flag,Prevalence,2023,1
3,Vessels on IUU lists,China,Asia,Western Pacific,Flag,Prevalence,2023,5
3,Vessels on IUU lists,Colombia,South America,Eastern Pacific and West Atlantic,Flag,Prevalence,2023,4
3,Vessels on IUU lists,Comoros Isl.,Africa,West Indian Ocean,Flag,Prevalence,2023,3
3,Vessels on IUU lists,Congo (DRC),Africa,East Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,"Congo, R. of",Africa,East Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Cook Islands,Oceania,Western Pacific,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Costa Rica,Caribbean & Central America,Eastern Pacific and West Atlantic,Flag,Prevalence,2023,5
3,Vessels on IUU lists,Cote d'Ivoire,Africa,East Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Croatia,Europe,Mediterranean & Black Sea,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Cuba,Caribbean & Central America,West Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Cyprus,Europe,Mediterranean & Black Sea,Flag,Prevalence,2023,2
3,Vessels on IUU lists,Denmark,Europe,East Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Djibouti,Africa,West Indian Ocean,Flag,Prevalence,2023,2
3,Vessels on IUU lists,Dominica,Caribbean & Central America,West Atlantic,Flag,Prevalence,2023,2
3,Vessels on IUU lists,Dominican Republic,Caribbean & Central America,West Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Ecuador,South America,Eastern Pacific,Flag,Prevalence,2023,5
3,Vessels on IUU lists,Egypt,Africa,Mediterranean & Black Sea,Flag,Prevalence,2023,2
3,Vessels on IUU lists,El Salvador,Caribbean & Central America,Eastern Pacific,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Equatorial Guinea,Africa,East Atlantic,Flag,Prevalence,2023,2
3,Vessels on IUU lists,Eritrea,Africa,West Indian Ocean,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Estonia,Europe,East Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Fiji,Oceania,Western Pacific,Flag,Prevalence,2023,2
3,Vessels on IUU lists,Finland,Europe,East Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,France,Europe,East Atlantic and Mediterranean,Flag,Prevalence,2023,2
3,Vessels on IUU lists,Gabon,Africa,East Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Gambia,Africa,East Atlantic,Flag,Prevalence,2023,3
3,Vessels on IUU lists,Georgia,Middle East,Mediterranean & Black Sea,Flag,Prevalence,2023,5
3,Vessels on IUU lists,Germany,Europe,East Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Ghana,Africa,East Atlantic,Flag,Prevalence,2023,2
3,Vessels on IUU lists,Greece,Europe,Mediterranean & Black Sea,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Grenada,Caribbean & Central America,West Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Guatemala,Caribbean & Central America,Eastern Pacific and West Atlantic,Flag,Prevalence,2023,2
3,Vessels on IUU lists,Guinea,Africa,East Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Guinea-Bissau,Africa,East Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Guyana,South America,West Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Haiti,Caribbean & Central America,West Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Honduras,Caribbean & Central America,Eastern Pacific and West Atlantic,Flag,Prevalence,2023,3
3,Vessels on IUU lists,Iceland,Europe,East Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,India,Asia,East Indian Ocean and West Indian Ocean,Flag,Prevalence,2023,5
3,Vessels on IUU lists,Indonesia,Asia,East Indian Ocean and Western Pacific,Flag,Prevalence,2023,5
3,Vessels on IUU lists,Iran,Middle East,West Indian Ocean,Flag,Prevalence,2023,3
3,Vessels on IUU lists,Iraq,Middle East,West Indian Ocean,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Ireland,Europe,East Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Israel,Middle East,Mediterranean & Black Sea,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Italy,Europe,Mediterranean & Black Sea,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Jamaica,Caribbean & Central America,West Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Japan,Asia,Western Pacific,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Jordan,Middle East,Mediterranean & Black Sea,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Kenya,Africa,West Indian Ocean,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Kiribati,Oceania,Western Pacific,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Korea (North),Asia,Western Pacific,Flag,Prevalence,2023,2
3,Vessels on IUU lists,Korea (Rep. South),Asia,Western Pacific,Flag,Prevalence,2023,5
3,Vessels on IUU lists,Kuwait,Middle East,West Indian Ocean,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Latvia,Europe,East Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Lebanon,Middle East,Mediterranean & Black Sea,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Liberia,Africa,East Atlantic,Flag,Prevalence,2023,2
3,Vessels on IUU lists,Libya,Africa,Mediterranean & Black Sea,Flag,Prevalence,2023,3
3,Vessels on IUU lists,Lithuania,Europe,East Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Madagascar,Africa,West Indian Ocean,Flag,Prevalence,2023,2
3,Vessels on IUU lists,Malaysia,Asia,East Indian Ocean and Western Pacific,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Maldives,Asia,West Indian Ocean,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Malta,Europe,Mediterranean & Black Sea,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Marshall Isl.,Oceania,Western Pacific,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Mauritania,Africa,East Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Mauritius,Africa,West Indian Ocean,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Mexico,Caribbean & Central America,Eastern Pacific and West Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Micronesia (FS of),Oceania,Western Pacific,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Monaco,Europe,Mediterranean & Black Sea,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Montenegro,Europe,Mediterranean & Black Sea,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Morocco,Africa,East Atlantic and Mediterranean,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Mozambique,Africa,West Indian Ocean,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Myanmar,Asia,East Indian Ocean,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Namibia,Africa,East Atlantic,Flag,Prevalence,2023,2
3,Vessels on IUU lists,Nauru,Oceania,Western Pacific,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Netherlands,Europe,East Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,New Zealand,Oceania,Western Pacific,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Nicaragua,Caribbean & Central America,Eastern Pacific and West Atlantic,Flag,Prevalence,2023,4
3,Vessels on IUU lists,Nigeria,Africa,East Atlantic,Flag,Prevalence,2023,3
3,Vessels on IUU lists,Norway,Europe,East Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Oman,Middle East,West Indian Ocean,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Pakistan,Asia,West Indian Ocean,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Palau,Oceania,Western Pacific,Flag,Prevalence,2023,2
3,Vessels on IUU lists,Panama,Caribbean & Central America,Eastern Pacific and West Atlantic,Flag,Prevalence,2023,5
3,Vessels on IUU lists,Papua New Guinea,Oceania,Western Pacific,Flag,Prevalence,2023,3
3,Vessels on IUU lists,Peru,South America,Eastern Pacific,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Philippines,Asia,Western Pacific,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Poland,Europe,East Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Portugal,Europe,East Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Qatar,Middle East,West Indian Ocean,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Romania,Europe,Mediterranean & Black Sea,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Russia,Europe,East Atlantic and Western Pacific,Flag,Prevalence,2023,5
3,Vessels on IUU lists,Saint Kitts & Nevis,Caribbean & Central America,West Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Saint Lucia,Caribbean & Central America,West Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Saint Vincent & the Grenadines,Caribbean & Central America,West Atlantic,Flag,Prevalence,2023,5
3,Vessels on IUU lists,Samoa,Oceania,Western Pacific,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Sao Tome & Principe,Africa,East Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Saudi Arabia,Middle East,West Indian Ocean,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Senegal,Africa,East Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Seychelles,Africa,West Indian Ocean,Flag,Prevalence,2023,2
3,Vessels on IUU lists,Sierra Leone,Africa,East Atlantic,Flag,Prevalence,2023,3
3,Vessels on IUU lists,Singapore,Asia,Western Pacific,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Slovenia,Europe,Mediterranean & Black Sea,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Solomon Isl.,Oceania,Western Pacific,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Somalia,Africa,West Indian Ocean,Flag,Prevalence,2023,1
3,Vessels on IUU lists,South Africa,Africa,West Indian Ocean and East Atlantic,Flag,Prevalence,2023,2
3,Vessels on IUU lists,Spain,Europe,East Atlantic and Mediterranean,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Sri Lanka,Asia,East Indian Ocean,Flag,Prevalence,2023,5
3,Vessels on IUU lists,Sudan,Africa,West Indian Ocean,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Suriname,South America,West Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Sweden,Europe,East Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Syria,Middle East,Mediterranean & Black Sea,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Taiwan,Asia,Western Pacific,Flag,Prevalence,2023,4
3,Vessels on IUU lists,Tanzania,Africa,West Indian Ocean,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Thailand,Asia,East Indian Ocean and Western Pacific,Flag,Prevalence,2023,2
3,Vessels on IUU lists,Timor-Leste,Asia,East Indian Ocean,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Togo,Africa,East Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Tonga,Oceania,Western Pacific,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Trinidad & Tobago,Caribbean & Central America,West Atlantic,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Tunisia,Africa,Mediterranean & Black Sea,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Turkey,Middle East,Mediterranean & Black Sea,Flag,Prevalence,2023,1
3,Vessels on IUU lists,Tuvalu,Oceania,Western Pacific,Flag,Prevalence,2023,1
